,IMEI_Number,Phone_Number,Called_Numbers,Type,Call_Start_Time,Call_End_Time,Location
932,250777406762377,+91-9457614681,+91-935-557-2700,INCOMING,2020-03-23 20:16:57,2020-03-23 20:32:42,"(28.792365, 78.756622)"
933,604775855254246,+91-9457614681,+91-755-565-8423,INCOMING,2020-02-26 03:52:13,2020-02-26 04:11:26,"(28.881342, 78.581894)"
934,604775855254246,+91-9457614681,+91-855-579-5317,INCOMING,2020-01-05 21:32:20,2020-01-05 21:37:01,"(28.792365, 78.756622)"
935,604775855254246,+91-9457614681,+91-855-538-8796,INCOMING,2020-02-26 06:47:49,2020-02-26 07:12:51,"(28.881342, 78.581894)"
936,604775855254246,+91-9457614681,+91-755-522-9356,OUTGOING,2020-02-25 00:28:48,2020-02-25 01:06:04,"(28.892516, 78.725159)"
937,456431013543810,+91-9457614681,+91-855-526-2805,INCOMING,2020-02-28 00:54:06,2020-02-28 01:17:02,"(28.696474, 78.660419)"
938,604775855254246,+91-9457614681,+91-905-557-7383,INCOMING,2020-01-12 20:01:40,2020-01-12 20:04:32,"(28.847369, 78.758552)"
939,456431013543810,+91-9457614681,+91-985-550-6742,OUTGOING,2020-03-07 10:16:03,2020-03-07 10:24:16,"(28.847369, 78.758552)"
940,456431013543810,+91-9457614681,+91-915-550-2853,OUTGOING,2020-03-02 00:09:54,2020-03-02 00:13:27,"(28.881342, 78.581894)"
941,250777406762377,+91-9457614681,+91-855-580-4106,OUTGOING,2020-02-16 15:32:44,2020-02-16 16:19:25,"(28.847369, 78.758552)"
942,604775855254246,+91-9457614681,+91-855-595-1832,OUTGOING,2020-03-17 13:39:43,2020-03-17 13:39:59,"(28.892516, 78.725159)"
943,604775855254246,+91-9457614681,+91-855-591-4164,OUTGOING,2020-02-18 11:07:16,2020-02-18 11:39:30,"(28.847369, 78.758552)"
944,456431013543810,+91-9457614681,+91-985-550-6742,INCOMING,2020-02-19 06:34:56,2020-02-19 07:17:38,"(28.892516, 78.725159)"
945,456431013543810,+91-9457614681,+91-955-553-7152,INCOMING,2020-02-17 04:36:00,2020-02-17 05:25:05,"(28.829659, 78.715692)"
946,604775855254246,+91-9457614681,+91-945-556-9882,OUTGOING,2020-02-22 18:28:01,2020-02-22 19:14:12,"(28.847369, 78.758552)"
947,456431013543810,+91-9457614681,+91-855-504-4054,OUTGOING,2020-03-18 02:50:45,2020-03-18 03:33:26,"(28.881342, 78.581894)"
948,250777406762377,+91-9457614681,+91-855-538-1344,INCOMING,2020-01-16 11:18:56,2020-01-16 11:33:44,"(28.792365, 78.756622)"
949,456431013543810,+91-9457614681,+91-855-502-2503,OUTGOING,2020-02-29 15:09:59,2020-02-29 15:21:43,"(28.829659, 78.715692)"
950,456431013543810,+91-9457614681,+91-755-501-4234,INCOMING,2020-03-20 21:23:34,2020-03-20 21:40:33,"(28.881342, 78.581894)"
951,604775855254246,+91-9457614681,+91-855-520-5448,INCOMING,2020-02-28 16:45:28,2020-02-28 17:16:54,"(28.892516, 78.725159)"
952,456431013543810,+91-9457614681,+91-855-579-8994,INCOMING,2020-02-23 07:19:32,2020-02-23 07:41:20,"(28.792365, 78.756622)"
953,456431013543810,+91-9457614681,+91-855-591-4164,INCOMING,2020-02-12 17:17:24,2020-02-12 17:59:51,"(28.892516, 78.725159)"
954,604775855254246,+91-9457614681,+91-755-500-2214,OUTGOING,2020-02-20 17:23:18,2020-02-20 17:57:19,"(28.847369, 78.758552)"
955,250777406762377,+91-9457614681,+91-935-557-2700,INCOMING,2020-03-04 08:26:42,2020-03-04 08:54:31,"(28.892516, 78.725159)"
956,250777406762377,+91-9457614681,+91-985-556-8744,OUTGOING,2020-01-31 05:46:28,2020-01-31 05:52:23,"(28.892516, 78.725159)"
957,604775855254246,+91-9457614681,+91-955-559-4440,OUTGOING,2020-02-26 03:15:35,2020-02-26 03:33:07,"(28.892516, 78.725159)"
958,250777406762377,+91-9457614681,+91-905-556-5719,OUTGOING,2020-03-07 15:47:27,2020-03-07 16:26:53,"(28.792365, 78.756622)"
959,250777406762377,+91-9457614681,+91-945-553-4219,OUTGOING,2020-02-14 15:49:08,2020-02-14 16:35:39,"(28.847369, 78.758552)"
960,456431013543810,+91-9457614681,+91-995-559-8991,OUTGOING,2020-03-20 22:23:40,2020-03-20 22:43:51,"(28.829659, 78.715692)"
961,456431013543810,+91-9457614681,+91-755-541-2295,INCOMING,2020-02-05 18:44:33,2020-02-05 19:14:57,"(28.829659, 78.715692)"
962,250777406762377,+91-9457614681,+91-965-556-3594,INCOMING,2020-01-02 00:16:57,2020-01-02 01:10:40,"(28.892516, 78.725159)"
963,250777406762377,+91-9457614681,+91-985-556-8744,INCOMING,2020-02-14 09:15:50,2020-02-14 09:17:55,"(28.881342, 78.581894)"
964,250777406762377,+91-9457614681,+91-855-526-2805,OUTGOING,2020-01-08 11:12:28,2020-01-08 11:32:18,"(28.696474, 78.660419)"
965,604775855254246,+91-9457614681,+91-855-500-0203,INCOMING,2020-03-03 18:23:01,2020-03-03 18:31:54,"(28.892516, 78.725159)"
966,456431013543810,+91-9457614681,+91-855-511-8075,INCOMING,2020-03-21 05:03:05,2020-03-21 05:23:07,"(28.881342, 78.581894)"
967,604775855254246,+91-9457614681,+91-945-553-4219,OUTGOING,2020-03-06 03:31:16,2020-03-06 03:40:14,"(28.881342, 78.581894)"
968,456431013543810,+91-9457614681,+91-755-598-9232,OUTGOING,2020-02-12 05:34:50,2020-02-12 06:17:31,"(28.829659, 78.715692)"
969,456431013543810,+91-9457614681,+91-995-551-3095,INCOMING,2020-02-09 19:47:01,2020-02-09 19:59:49,"(28.792365, 78.756622)"
970,456431013543810,+91-9457614681,+91-995-559-8991,INCOMING,2020-02-18 03:17:23,2020-02-18 04:06:00,"(28.881342, 78.581894)"
971,456431013543810,+91-9457614681,+91-755-541-2295,INCOMING,2020-01-10 04:32:51,2020-01-10 04:33:51,"(28.792365, 78.756622)"
972,250777406762377,+91-9457614681,+91-755-535-4555,OUTGOING,2020-01-17 11:31:36,2020-01-17 11:54:09,"(28.847369, 78.758552)"
973,250777406762377,+91-9457614681,+91-975-556-7249,INCOMING,2020-01-10 10:53:48,2020-01-10 11:25:59,"(28.847369, 78.758552)"
974,456431013543810,+91-9457614681,+91-755-541-2719,OUTGOING,2020-03-18 13:15:01,2020-03-18 13:30:26,"(28.829659, 78.715692)"
975,456431013543810,+91-9457614681,+91-855-501-9691,INCOMING,2020-03-04 17:01:22,2020-03-04 17:30:43,"(28.829659, 78.715692)"
976,604775855254246,+91-9457614681,+91-755-505-9181,OUTGOING,2020-02-17 03:30:31,2020-02-17 03:56:32,"(28.892516, 78.725159)"
977,456431013543810,+91-9457614681,+91-965-550-9287,INCOMING,2020-01-27 19:58:53,2020-01-27 20:53:54,"(28.696474, 78.660419)"
978,250777406762377,+91-9457614681,+91-755-517-4792,INCOMING,2020-01-03 22:53:03,2020-01-03 23:08:02,"(28.792365, 78.756622)"
979,604775855254246,+91-9457614681,+91-755-564-8571,INCOMING,2020-01-23 07:44:25,2020-01-23 08:32:17,"(28.892516, 78.725159)"
980,250777406762377,+91-9457614681,+91-755-505-9181,OUTGOING,2020-03-23 05:18:46,2020-03-23 06:13:55,"(28.892516, 78.725159)"
981,604775855254246,+91-9457614681,+91-975-556-7249,INCOMING,2020-02-01 12:58:07,2020-02-01 12:59:54,"(28.847369, 78.758552)"
982,250777406762377,+91-9457614681,+91-855-556-8994,OUTGOING,2020-03-20 04:11:38,2020-03-20 04:15:04,"(28.696474, 78.660419)"
983,604775855254246,+91-9457614681,+91-755-530-5666,INCOMING,2020-03-21 09:44:57,2020-03-21 10:07:06,"(28.847369, 78.758552)"
984,456431013543810,+91-9457614681,+91-755-511-1920,OUTGOING,2020-02-24 08:35:46,2020-02-24 08:36:38,"(28.696474, 78.660419)"
985,604775855254246,+91-9457614681,+91-855-526-9482,OUTGOING,2020-02-27 22:45:54,2020-02-27 22:55:12,"(28.829659, 78.715692)"
986,250777406762377,+91-9457614681,+91-925-550-8251,INCOMING,2020-02-22 10:09:34,2020-02-22 10:50:18,"(28.792365, 78.756622)"
987,604775855254246,+91-9457614681,+91-955-553-7152,INCOMING,2020-01-18 21:57:39,2020-01-18 22:29:02,"(28.881342, 78.581894)"
988,604775855254246,+91-9457614681,+91-855-591-9650,OUTGOING,2020-01-26 20:33:31,2020-01-26 21:04:11,"(28.881342, 78.581894)"
989,604775855254246,+91-9457614681,+91-755-512-9023,OUTGOING,2020-01-21 04:38:22,2020-01-21 05:37:16,"(28.696474, 78.660419)"
990,250777406762377,+91-9457614681,+91-855-591-4164,OUTGOING,2020-02-14 11:22:55,2020-02-14 11:44:45,"(28.792365, 78.756622)"
991,604775855254246,+91-9457614681,+91-855-538-2053,INCOMING,2020-01-13 11:30:27,2020-01-13 11:55:03,"(28.829659, 78.715692)"
992,456431013543810,+91-9457614681,+91-985-556-8744,INCOMING,2020-02-22 23:32:59,2020-02-23 00:07:09,"(28.881342, 78.581894)"
993,250777406762377,+91-9457614681,+91-755-512-9023,INCOMING,2020-01-19 20:15:56,2020-01-19 21:05:07,"(28.829659, 78.715692)"
994,604775855254246,+91-9457614681,+91-855-526-9482,INCOMING,2020-01-07 22:40:33,2020-01-07 23:31:41,"(28.847369, 78.758552)"
995,604775855254246,+91-9457614681,+91-755-512-9023,OUTGOING,2020-01-11 18:04:06,2020-01-11 18:53:37,"(28.881342, 78.581894)"
996,604775855254246,+91-9457614681,+91-855-502-2503,OUTGOING,2020-02-11 01:27:40,2020-02-11 02:04:57,"(28.847369, 78.758552)"
997,456431013543810,+91-9457614681,+91-855-518-6589,OUTGOING,2020-03-06 06:13:48,2020-03-06 06:51:04,"(28.792365, 78.756622)"
998,456431013543810,+91-9457614681,+91-855-531-3873,OUTGOING,2020-01-28 20:50:46,2020-01-28 21:04:58,"(28.881342, 78.581894)"
999,456431013543810,+91-9457614681,+91-755-555-8348,INCOMING,2020-02-19 16:52:34,2020-02-19 17:52:07,"(28.792365, 78.756622)"
1000,604775855254246,+91-9457614681,+91-965-556-3594,INCOMING,2020-02-07 00:26:59,2020-02-07 01:10:17,"(28.881342, 78.581894)"
1001,604775855254246,+91-9457614681,+91-855-504-4054,OUTGOING,2020-02-27 07:09:50,2020-02-27 08:05:39,"(28.847369, 78.758552)"
1002,604775855254246,+91-9457614681,+91-855-562-3450,OUTGOING,2020-03-02 21:25:18,2020-03-02 21:25:51,"(28.847369, 78.758552)"
1003,456431013543810,+91-9457614681,+91-975-556-7249,OUTGOING,2020-02-04 12:41:05,2020-02-04 12:44:13,"(28.829659, 78.715692)"
1004,456431013543810,+91-9457614681,+91-755-501-4234,INCOMING,2020-01-18 16:20:20,2020-01-18 16:45:51,"(28.881342, 78.581894)"
1005,250777406762377,+91-9457614681,+91-935-555-1034,OUTGOING,2020-01-11 09:38:42,2020-01-11 09:42:36,"(28.792365, 78.756622)"
1006,604775855254246,+91-9457614681,+91-755-555-8348,INCOMING,2020-01-25 23:08:00,2020-01-25 23:24:56,"(28.696474, 78.660419)"
1007,250777406762377,+91-9457614681,+91-855-557-4302,INCOMING,2020-01-14 06:03:30,2020-01-14 07:01:01,"(28.892516, 78.725159)"
1008,250777406762377,+91-9457614681,+91-855-569-0253,OUTGOING,2020-02-08 23:17:14,2020-02-08 23:55:33,"(28.847369, 78.758552)"
1009,250777406762377,+91-9457614681,+91-855-520-5448,OUTGOING,2020-01-28 05:06:04,2020-01-28 05:58:38,"(28.696474, 78.660419)"
1010,456431013543810,+91-9457614681,+91-855-579-8994,INCOMING,2020-03-07 07:50:45,2020-03-07 08:20:07,"(28.829659, 78.715692)"
1011,250777406762377,+91-9457614681,+91-755-541-9099,OUTGOING,2020-01-05 15:53:19,2020-01-05 16:18:46,"(28.829659, 78.715692)"
1012,456431013543810,+91-9457614681,+91-855-531-3873,OUTGOING,2020-03-18 20:14:26,2020-03-18 21:11:35,"(28.792365, 78.756622)"
1013,250777406762377,+91-9457614681,+91-855-579-8994,INCOMING,2020-01-23 12:37:55,2020-01-23 13:03:07,"(28.829659, 78.715692)"
1014,456431013543810,+91-9457614681,+91-855-583-2582,INCOMING,2020-02-11 14:20:07,2020-02-11 14:33:37,"(28.881342, 78.581894)"
1015,250777406762377,+91-9457614681,+91-755-535-4555,INCOMING,2020-03-24 23:16:31,2020-03-24 23:34:48,"(28.792365, 78.756622)"
1016,456431013543810,+91-9457614681,+91-855-553-7983,INCOMING,2020-03-09 02:39:39,2020-03-09 03:32:36,"(28.792365, 78.756622)"
1017,456431013543810,+91-9457614681,+91-755-592-7698,OUTGOING,2020-03-17 10:48:03,2020-03-17 10:56:01,"(28.881342, 78.581894)"
1018,250777406762377,+91-9457614681,+91-945-553-4219,OUTGOING,2020-02-18 04:41:24,2020-02-18 05:13:17,"(28.829659, 78.715692)"
1019,250777406762377,+91-9457614681,+91-755-567-7936,INCOMING,2020-02-28 22:27:31,2020-02-28 23:04:01,"(28.847369, 78.758552)"
1020,250777406762377,+91-9457614681,+91-855-511-8075,OUTGOING,2020-01-14 03:26:45,2020-01-14 03:34:09,"(28.847369, 78.758552)"
1021,456431013543810,+91-9457614681,+91-755-567-7936,OUTGOING,2020-01-14 13:02:59,2020-01-14 13:25:55,"(28.892516, 78.725159)"
1022,250777406762377,+91-9457614681,+91-855-562-3450,OUTGOING,2020-01-15 12:13:38,2020-01-15 12:38:27,"(28.847369, 78.758552)"
1023,604775855254246,+91-9457614681,+91-755-576-3516,OUTGOING,2020-02-16 22:40:09,2020-02-16 23:18:18,"(28.696474, 78.660419)"
1024,604775855254246,+91-9457614681,+91-755-530-5666,INCOMING,2020-01-15 19:25:49,2020-01-15 20:17:04,"(28.892516, 78.725159)"
1025,250777406762377,+91-9457614681,+91-935-555-1034,INCOMING,2020-01-02 01:25:27,2020-01-02 01:46:03,"(28.881342, 78.581894)"
1026,456431013543810,+91-9457614681,+91-855-553-2320,INCOMING,2020-02-07 23:53:13,2020-02-08 00:00:41,"(28.829659, 78.715692)"
1027,604775855254246,+91-9457614681,+91-755-564-5265,OUTGOING,2020-01-02 15:58:20,2020-01-02 16:04:02,"(28.892516, 78.725159)"
1028,250777406762377,+91-9457614681,+91-905-556-5719,INCOMING,2020-01-27 15:48:15,2020-01-27 16:27:34,"(28.792365, 78.756622)"
1029,250777406762377,+91-9457614681,+91-755-561-0725,OUTGOING,2020-01-23 18:05:36,2020-01-23 18:54:35,"(28.847369, 78.758552)"
1030,250777406762377,+91-9457614681,+91-855-526-2805,OUTGOING,2020-01-06 15:30:20,2020-01-06 16:19:59,"(28.881342, 78.581894)"
1031,250777406762377,+91-9457614681,+91-855-513-6692,INCOMING,2020-02-15 19:32:55,2020-02-15 19:33:10,"(28.829659, 78.715692)"
1032,456431013543810,+91-9457614681,+91-755-518-1731,INCOMING,2020-02-01 16:30:15,2020-02-01 17:25:01,"(28.696474, 78.660419)"
1033,250777406762377,+91-9457614681,+91-855-524-2371,OUTGOING,2020-03-21 02:12:15,2020-03-21 03:07:35,"(28.696474, 78.660419)"
1034,250777406762377,+91-9457614681,+91-755-562-7393,OUTGOING,2020-01-28 20:38:08,2020-01-28 20:48:01,"(28.696474, 78.660419)"
1035,604775855254246,+91-9457614681,+91-855-583-2582,OUTGOING,2020-03-22 06:31:49,2020-03-22 07:25:43,"(28.892516, 78.725159)"
1036,604775855254246,+91-9457614681,+91-755-580-3310,INCOMING,2020-02-28 01:47:51,2020-02-28 01:51:58,"(28.829659, 78.715692)"
1037,250777406762377,+91-9457614681,+91-755-535-4555,INCOMING,2020-01-07 20:35:31,2020-01-07 21:10:33,"(28.696474, 78.660419)"
1038,604775855254246,+91-9457614681,+91-755-580-3310,OUTGOING,2020-01-04 22:16:51,2020-01-04 23:04:42,"(28.847369, 78.758552)"
1039,604775855254246,+91-9457614681,+91-855-553-2320,INCOMING,2020-01-26 08:46:25,2020-01-26 08:59:44,"(28.696474, 78.660419)"
1040,456431013543810,+91-9457614681,+91-755-535-4555,OUTGOING,2020-03-13 15:07:20,2020-03-13 15:12:55,"(28.881342, 78.581894)"
1041,250777406762377,+91-9457614681,+91-855-538-1344,OUTGOING,2020-03-24 16:51:42,2020-03-24 17:12:55,"(28.881342, 78.581894)"
1042,456431013543810,+91-9457614681,+91-935-550-6401,OUTGOING,2020-02-25 21:43:32,2020-02-25 22:07:52,"(28.892516, 78.725159)"
1043,456431013543810,+91-9457614681,+91-855-595-1832,OUTGOING,2020-03-20 03:17:09,2020-03-20 03:32:26,"(28.696474, 78.660419)"
1044,604775855254246,+91-9457614681,+91-755-564-8571,OUTGOING,2020-01-04 12:56:22,2020-01-04 13:55:59,"(28.847369, 78.758552)"
1045,604775855254246,+91-9457614681,+91-855-503-9775,OUTGOING,2020-01-15 23:01:04,2020-01-15 23:37:52,"(28.792365, 78.756622)"
1046,250777406762377,+91-9457614681,+91-965-550-9287,INCOMING,2020-03-07 17:45:53,2020-03-07 17:55:37,"(28.847369, 78.758552)"
1047,456431013543810,+91-9457614681,+91-755-530-5666,INCOMING,2020-01-26 17:32:35,2020-01-26 17:55:25,"(28.847369, 78.758552)"
1048,250777406762377,+91-9457614681,+91-855-591-4164,INCOMING,2020-01-17 12:21:50,2020-01-17 13:13:42,"(28.847369, 78.758552)"
1049,604775855254246,+91-9457614681,+91-855-557-4302,INCOMING,2020-01-21 14:34:17,2020-01-21 14:48:23,"(28.847369, 78.758552)"
1050,604775855254246,+91-9457614681,+91-755-592-7698,INCOMING,2020-01-19 11:09:55,2020-01-19 11:45:19,"(28.792365, 78.756622)"
1051,456431013543810,+91-9457614681,+91-755-511-1920,OUTGOING,2020-01-04 15:44:38,2020-01-04 16:39:19,"(28.792365, 78.756622)"
1052,250777406762377,+91-9457614681,+91-935-550-6401,OUTGOING,2020-03-15 09:13:33,2020-03-15 09:36:57,"(28.881342, 78.581894)"
1053,604775855254246,+91-9457614681,+91-855-562-3450,INCOMING,2020-03-17 10:45:21,2020-03-17 11:32:30,"(28.892516, 78.725159)"
1054,250777406762377,+91-9457614681,+91-855-500-0203,INCOMING,2020-03-14 20:53:36,2020-03-14 21:45:12,"(28.881342, 78.581894)"
1055,456431013543810,+91-9457614681,+91-755-535-4555,OUTGOING,2020-03-02 11:27:43,2020-03-02 12:27:34,"(28.881342, 78.581894)"
1056,604775855254246,+91-9457614681,+91-755-517-4792,OUTGOING,2020-02-09 02:33:06,2020-02-09 02:53:41,"(28.892516, 78.725159)"
1057,456431013543810,+91-9457614681,+91-755-527-3743,INCOMING,2020-02-11 05:52:25,2020-02-11 06:08:21,"(28.829659, 78.715692)"
1058,604775855254246,+91-9457614681,+91-855-538-2053,OUTGOING,2020-02-21 20:52:44,2020-02-21 21:15:22,"(28.847369, 78.758552)"
1059,456431013543810,+91-9457614681,+91-855-526-2805,INCOMING,2020-01-25 15:48:16,2020-01-25 16:01:52,"(28.792365, 78.756622)"
1060,250777406762377,+91-9457614681,+91-755-541-2295,INCOMING,2020-03-05 12:15:30,2020-03-05 12:38:49,"(28.847369, 78.758552)"
1061,456431013543810,+91-9457614681,+91-755-597-3583,INCOMING,2020-01-09 11:23:56,2020-01-09 11:41:22,"(28.892516, 78.725159)"
1062,250777406762377,+91-9457614681,+91-925-556-9078,INCOMING,2020-02-10 18:43:35,2020-02-10 19:02:16,"(28.847369, 78.758552)"
1063,604775855254246,+91-9457614681,+91-855-500-0203,OUTGOING,2020-02-06 05:19:39,2020-02-06 05:48:21,"(28.892516, 78.725159)"
1064,250777406762377,+91-9457614681,+91-855-579-8994,OUTGOING,2020-01-12 12:23:56,2020-01-12 12:39:44,"(28.892516, 78.725159)"
1065,456431013543810,+91-9457614681,+91-995-551-3095,INCOMING,2020-01-14 20:10:51,2020-01-14 21:04:59,"(28.892516, 78.725159)"
1066,604775855254246,+91-9457614681,+91-855-592-9539,OUTGOING,2020-02-10 18:02:22,2020-02-10 18:43:02,"(28.847369, 78.758552)"
1067,250777406762377,+91-9457614681,+91-855-591-9650,OUTGOING,2020-02-13 13:27:38,2020-02-13 13:39:52,"(28.829659, 78.715692)"
1068,456431013543810,+91-9457614681,+91-975-556-7249,OUTGOING,2020-01-05 13:21:02,2020-01-05 14:10:55,"(28.847369, 78.758552)"
1069,250777406762377,+91-9457614681,+91-905-557-7383,INCOMING,2020-02-08 13:43:38,2020-02-08 14:18:24,"(28.847369, 78.758552)"
1070,604775855254246,+91-9457614681,+91-955-559-1994,OUTGOING,2020-02-17 15:13:23,2020-02-17 15:22:27,"(28.792365, 78.756622)"
1071,250777406762377,+91-9457614681,+91-915-550-2853,OUTGOING,2020-01-20 03:32:15,2020-01-20 04:10:46,"(28.792365, 78.756622)"
1072,604775855254246,+91-9457614681,+91-855-569-0253,OUTGOING,2020-02-25 04:21:07,2020-02-25 05:14:21,"(28.829659, 78.715692)"
1073,604775855254246,+91-9457614681,+91-855-524-2371,INCOMING,2020-01-20 19:20:19,2020-01-20 19:54:47,"(28.792365, 78.756622)"
1074,604775855254246,+91-9457614681,+91-935-557-2700,OUTGOING,2020-02-05 11:12:17,2020-02-05 12:01:16,"(28.696474, 78.660419)"
1075,456431013543810,+91-9457614681,+91-855-526-9482,OUTGOING,2020-03-03 08:08:17,2020-03-03 08:37:42,"(28.829659, 78.715692)"
1076,456431013543810,+91-9457614681,+91-855-556-8994,INCOMING,2020-02-25 06:52:14,2020-02-25 07:39:01,"(28.847369, 78.758552)"
1077,456431013543810,+91-9457614681,+91-855-591-4288,INCOMING,2020-01-05 10:36:23,2020-01-05 10:55:26,"(28.881342, 78.581894)"
1078,456431013543810,+91-9457614681,+91-755-564-0578,INCOMING,2020-02-07 19:55:21,2020-02-07 20:27:16,"(28.792365, 78.756622)"
1079,250777406762377,+91-9457614681,+91-755-561-0725,OUTGOING,2020-03-17 19:19:37,2020-03-17 20:01:05,"(28.892516, 78.725159)"
1080,456431013543810,+91-9457614681,+91-955-559-1994,INCOMING,2020-01-03 09:42:38,2020-01-03 09:55:47,"(28.881342, 78.581894)"
1081,456431013543810,+91-9457614681,+91-995-551-3095,INCOMING,2020-02-12 03:49:11,2020-02-12 04:20:48,"(28.881342, 78.581894)"
1082,604775855254246,+91-9457614681,+91-855-500-0203,INCOMING,2020-01-07 23:36:16,2020-01-07 23:45:22,"(28.829659, 78.715692)"
1083,604775855254246,+91-9457614681,+91-755-530-5666,INCOMING,2020-03-17 21:18:34,2020-03-17 21:54:03,"(28.847369, 78.758552)"
1084,456431013543810,+91-9457614681,+91-955-559-1994,OUTGOING,2020-01-14 05:30:36,2020-01-14 05:33:21,"(28.792365, 78.756622)"
1085,250777406762377,+91-9457614681,+91-855-591-4164,OUTGOING,2020-02-15 08:36:05,2020-02-15 08:41:38,"(28.829659, 78.715692)"
1086,250777406762377,+91-9457614681,+91-855-503-9775,INCOMING,2020-01-19 01:12:17,2020-01-19 01:25:00,"(28.829659, 78.715692)"
1087,604775855254246,+91-9457614681,+91-955-559-4440,OUTGOING,2020-02-09 00:36:40,2020-02-09 01:02:07,"(28.696474, 78.660419)"
1088,250777406762377,+91-9457614681,+91-935-550-6401,OUTGOING,2020-01-07 15:07:57,2020-01-07 15:40:08,"(28.792365, 78.756622)"
1089,250777406762377,+91-9457614681,+91-905-556-5719,INCOMING,2020-02-12 10:15:06,2020-02-12 11:07:31,"(28.792365, 78.756622)"
1090,250777406762377,+91-9457614681,+91-755-562-7393,INCOMING,2020-01-16 02:05:25,2020-01-16 02:31:46,"(28.847369, 78.758552)"
1091,456431013543810,+91-9457614681,+91-955-553-7152,OUTGOING,2020-01-01 23:56:57,2020-01-02 00:24:53,"(28.847369, 78.758552)"
1092,604775855254246,+91-9457614681,+91-755-501-4234,INCOMING,2020-03-12 18:29:54,2020-03-12 18:51:04,"(28.696474, 78.660419)"
1093,250777406762377,+91-9457614681,+91-755-561-0725,INCOMING,2020-01-22 19:28:49,2020-01-22 20:22:42,"(28.829659, 78.715692)"
1094,456431013543810,+91-9457614681,+91-905-556-5719,OUTGOING,2020-03-04 22:44:43,2020-03-04 23:06:06,"(28.881342, 78.581894)"
1095,250777406762377,+91-9457614681,+91-755-567-7936,INCOMING,2020-02-26 08:06:05,2020-02-26 08:48:53,"(28.892516, 78.725159)"
1096,604775855254246,+91-9457614681,+91-755-522-9356,INCOMING,2020-02-09 22:02:52,2020-02-09 22:26:58,"(28.847369, 78.758552)"
